conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.80E+18,Tue May 28 19:21:27 +0000 2024,0,Penggunaan sepeda listrik untuk bocil ini perlu ditinjau ulang lagi deh. Jujur sudah banyak nemu berita atau kabar kecelakaan begini yg di dominasi oleh anak-anak di bawah umur. Terkadang ortu yg memfasilitasi begini tuh sudah berpikir lebih jauh gak sih?,1.80E+18,,,in,,0,1,0,https://x.com/undefined/status/1795535879488049338,1.60E+18,
1.80E+18,Tue May 28 16:51:27 +0000 2024,0,Bisa dikurangin ga sih bocil2 yang naik sepeda listrik? Sumpah demi apapun ketemu mereka dijalan itu bikin was was mereka lupa kalau itu dijalan besar mereka gak tau atau cuek kalau disana itu rawan kecelakaan entah yang jelas gue beneran muak liat bocil make nih sepeda.,1.80E+18,,,in,,1,0,0,https://x.com/undefined/status/1795498131536396446,1.52E+18,
1.80E+18,Tue May 28 15:37:23 +0000 2024,0,setauku sepeda listrik yg vingral enih alus bet gaada suara mesinnya gitu kenceng pula. jadi rawan kecelakaan sama kendaraan lain apalagi di tikungan gitu dan ga nyalain klason. ibuku ngebet bgt mw beliin adekku ini padahal udh kubilang juga bahayaa apalagi anak e pecicilan,1.80E+18,,,in,,0,0,0,https://x.com/undefined/status/1795479490199752804,1.64E+18,
1.80E+18,Tue May 28 14:13:53 +0000 2024,0,Liat kasus kecelakaan bocil pake sepeda listrik yang udah lebih dari 5x kayanya kurang dalam 1 tahun kalo kalian beneran sayang sama anak please jgn dikasih kalopun emang mau kasih cukup main di depan rumah jgn di jln raya,1.80E+18,,,in,,0,0,0,https://x.com/undefined/status/1795458478284423526,1.72E+18,
1.80E+18,Tue May 28 13:24:16 +0000 2024,0,@tanyarlfes Ini bukan kecelakaan karna sepeda listrik. Tolong dong duh hoax. Ini di Makassar kejadiannya cek info di ig makassar info aja itu byk kok postingannya,1.80E+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1795445991119663227,3648599719,
1.80E+18,Tue May 28 12:51:26 +0000 2024,0,@tanyarlfes Sepeda listrik diban diLN dibuang ke Indo &amp; byk peminatnya. Alasan diban sering menyebabkan kebakaran sepeda listrik jg rawan kecelakaan,1.80E+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1795437728672395415,1.24E+18,
1.80E+18,Tue May 28 12:43:50 +0000 2024,0,@tanyarlfes Sumpah iya banget sekarang jalan raya tuh banyak bocah yg naik sepeda listrik mana ngebut2 lg anjir ortunya gimana sih gaada pengawasan bgtt gue khawatirnya angka kecelakaan anak dibawah umur makin parah,1.80E+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1795435815402873142,1.19E+18,
1.80E+18,Tue May 28 12:24:50 +0000 2024,0,@tanyarlfes Kecelakaan sepeda listrik kalo ga segera diberi aturan penggunaan akan sangat masif terjadi,1.80E+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1795431031539114259,1.52E+18,
1.80E+18,Tue May 28 12:01:11 +0000 2024,26890, CW / KECELAKAAN Guys kalian hati hati ya kalo punya anak bocah. Adek / anak kalian yg belom punya sim. Takutnya ngebut malah kejadian kaya gini serem bangett mending larang aja dehh jangan dibolehin naek sepeda listrik.. https://t.co/QdY57Wd3yu,1.80E+18,https://pbs.twimg.com/media/GOqhl_cb0AAc_-s.jpg,,in,,876,1621,2033,https://x.com/undefined/status/1795425080211878135,1371650588,
1.80E+18,Mon May 27 19:34:06 +0000 2024,269,@sbyfess Capek banget banyak pemakluman buat bocil. Bahkan di kasus lain banyak bocil bawa sepeda listrik/skuter listrik yg ugal ugalan trus bikin orang kecelakaan juga yg disalahin motor/mobilnya. Ortu yg ngasih sepeda listrik itu ga dapet hukuman. Ayo dong hukuman jg buat ortu biar adil,1.80E+18,,sbyfess,in,,2,2,17,https://x.com/undefined/status/1795176673958068567,1.52E+18,
1.80E+18,Mon May 27 11:26:49 +0000 2024,0,bapak gue nyuruh gue beli sepeda listrik tapi ya gue aja motor bisa ngendarain tapi yg bikin takut itu pas BELOK karna keseringan liat kecelakaan jadi parno. segitu motor ada lampu sein apalagi sepeda listrik yg gak ada ya gue semakin gak mau ngendarain,1.80E+18,,,in,,0,0,0,https://x.com/undefined/status/1795054046018940971,1.35E+18,
1.79E+18,Mon May 27 06:26:13 +0000 2024,0,Salah satu kelalaian terbesar orang tua abad ini adalah membebaskan anaknya untuk mengendarai sepeda motor listrik secara bebas di jalan umum. Banyak terjadi kecelakaan karenanya.,1.79E+18,,,in,,0,0,0,https://x.com/undefined/status/1794978397929828713,1675235556,
1.79E+18,Thu May 23 15:50:58 +0000 2024,1,@RadioElshinta Sekarang ni sepeda listrik sdh jln ke tmp2 rame anak2 kecil sdh se enak nya lwt di jln utama( rame padat kendaraan).Trjadi kecelakaan baru ortu nyesel ntr.,1.79E+18,,RadioElshinta,in,,0,0,0,https://x.com/undefined/status/1793670970458488858,1.45E+18,
1.79E+18,Mon May 20 11:15:32 +0000 2024,0,@kegblgnunfaedh Yaampun akhir akhir ini kok banyak banget ya kecelakaan bis bisa gk ya bisnya ditiadakan dan diganti sepeda listrik.,1.79E+18,,kegblgnunfaedh,in,,0,0,0,https://x.com/undefined/status/1792514490090889311,1.71E+18,
1.79E+18,Mon May 20 06:57:37 +0000 2024,3,@Outstandjing Loh bukannya solusinya jelas larangan naik angkot? Kan kemarin kecelakaan study tour solusinya larangan study tour? Next -diskon sepeda atau motor listrik ,1.79E+18,,Outstandjing,in,,0,1,1,https://x.com/undefined/status/1792449581802004549,1.40E+18,
1.79E+18,Tue May 14 09:48:24 +0000 2024,0,@ezash serem bocil2 yg pake dijalan rame kendaraan. Pernah liat ada bocil2 yg drag race pake sepeda listrik dijalan gimn klo kecelakaan coba.,1.79E+18,,ezash,in,,0,0,0,https://x.com/undefined/status/1790318235356901848,15285763,
1.79E+18,Wed May 08 12:17:30 +0000 2024,4,FB (13) bocah penjual snack tewas dalam kecelakaan di Jalan Putri Daranante Pontianak Kalimantan Barat Minggu (5/5/2024) sekitar pukul 22.15 WIB. FB dan MR meninggal ketika sepeda motor yang dikendarai hilang kendali hingga menabrak tiang listrik. Penulis Naskah: Reza https://t.co/c7zMh2jqyu,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1788181192673796096/pu/img/ojBY-Om8H_qPSzdO.jpg,,in,,1,0,1,https://x.com/undefined/status/1788181432197853248,23343960,
1.79E+18,Tue May 07 02:57:32 +0000 2024,0,Haii Sobat Ditlantas mimin share Aturan Penggunaan Sepeda Listrik ya biar paham dan lebih hati-hati lagi STOP PELANGGARAN STOP KECELAKAAN KESELAMATAN UNTUK KEMANUSIAAN https://t.co/QvPfTW5y6O,1.79E+18,,,in,,0,0,0,https://x.com/undefined/status/1787678120549744681,1.43E+18,
1.79E+18,Sun May 05 16:15:39 +0000 2024,0,@SeputarTetangga Ini motor listrik atau sepeda listrik? Kalau motor listrik berarti kenceng dong (kecuali Hon*a EM1e). Kalau sepeda listrik yg beredar di masyarakat mah gak begitu kenceng tapi untuk bikin kecelakaan ya lumayan lah (anak tetangga nabrak tong sampah sampe ringsek).,1.79E+18,,SeputarTetangga,in,,0,0,0,https://x.com/undefined/status/1787154200708997300,161767278,
1.79E+18,Sat May 04 09:42:53 +0000 2024,8,@TaryokoL @SeputarTetangga Ga semua anak lingkungannya sama kyk lingkungan di sekitar anda jadi klo bisa anak cukup di kasi sepeda biasa aja toh di kira kita dlu pengendara waktu bocil pke sepeda listrik buat terbiasa? Kalo udh bahay dan amit sampe kecelakaan di jalan yg nyesel ntar ortunya,1.79E+18,,TaryokoL,in,,0,1,0,https://x.com/undefined/status/1786692968709325012,1.45E+18,
1.79E+18,Wed May 01 04:25:46 +0000 2024,5,saya sangat setuju dengan twit ini. Di daerah rumah sudah 4 kali kecelakaan gara2 anak kecil bawa motor/skuter/sepeda listrik main slonong boy ke perempatan jalan rame. Dan semuanya luka2 parah.,1.79E+18,,,in,,1,5,11,https://x.com/undefined/status/1785525998366396428,10024342,
1.78E+18,Mon Apr 29 01:16:39 +0000 2024,0,Blm lg skrg bnyk bocil2 di jalanan naik sepeda listrik .. pk helm ngga otak jg blm cukup buat ngambil keputusan dlm berkendara aplg yg urgen - siap2 aj bntr lg banyak kecelakaan bokem selis,1.78E+18,,,in,,0,0,0,https://x.com/undefined/status/1784753629557317639,35687889,
1.78E+18,Sun Apr 28 22:32:14 +0000 2024,0,@thoriqmm Motor dilarang orang orang pake mobil atau bahkan kuda dg asumsi sepeda listrik sepeda dg mesin itu masuk kategori sepeda motor yg dilarang. Tetap kecelakaan lalu lintas bakal banyak. Solusi akhir itu jalan raya hanya untuk kendaraan umum dan angkutan logistik,1.78E+18,,thoriqmm,in,,0,0,0,https://x.com/undefined/status/1784712253910200553,1.07E+18,
1.78E+18,Sun Apr 28 15:48:03 +0000 2024,0,@ininofii Tapi emang aku pun pernah jadi saksi langsung depan mata aku bokem bawa sepeda listrik sampe bikin kecelakaan. Bahkan lebih parah dari ini nof.. kepala bapak bapak yg celakanya bocor dan motornya nabrak pohon sampe mayan ancur,1.78E+18,,ininofii,in,,0,0,0,https://x.com/undefined/status/1784610538364055792,360900531,
1.78E+18,Sun Apr 21 10:00:17 +0000 2024,2,IMHO belajar dari banyaknya kecelakaan sepeda listrik (bkn motor listrik). Diluar pengendaranya yg anak² absen nya suara kendaraan itu juga menghilangkan awarness kita terhadap kehadiran kendaraan listrik di jalan. ,1.78E+18,,,in,,0,1,1,https://x.com/undefined/status/1781986303678275948,330385024,
1.78E+18,Sat Apr 13 07:15:03 +0000 2024,0,Diketahui pemuda tersebut berstatus sebagai seorang mahasiswa. Kecelakaan terjadi karena diduga kehilangan kendali saat mengendarai sepeda motor hingga menabrak tiang listrik Seorang Mahasiswa di Makassar Meninggal Usai Tabrak Tiang Listrik' selengkapnya https://t.co/XXB04Udldu,1.78E+18,,,in,,0,0,0,https://x.com/undefined/status/1779045621611303398,1.70E+18,
1.78E+18,Tue Apr 09 16:29:06 +0000 2024,1,Masih kepikiran nasib anak cewek yang tadi kepalanya bocor karena kecelakaan naik sepeda listrik gitu yang di pik terus gua gemeter banget karena darahnya sampe baju baju. Tapi gimana ya yang nyetirnya udah dibilangin hati hati ngeyel banget kasian itu yang cewek jadi korban,1.78E+18,,,in,,0,0,0,https://x.com/undefined/status/1777735500746698833,1.76E+18,
1.78E+18,Fri Apr 05 15:18:53 +0000 2024,37,@sbmptnfess fasilitas: odong (bis kampus) sepeda listrik alfa x kantin tiap fakultas ada gor dan masi banyak lagi ukt: tergantung prodi sumpah tapi buat keringanan ukt applynya lumayan mudah keamanan lingkungan: 3/10 bNYK BGT TRUK GEDE udh bnyk kecelakaan jalan bolong2 terus (cont),1.78E+18,,nutrisyenfacts,in,,3,1,0,https://x.com/undefined/status/1776268278614413561,1.31E+18,
1.78E+18,Fri Apr 05 13:22:58 +0000 2024,0,KEMARINN HAMPIRRR KECELAKAAN GARA GARA TU BOCIL BOCIL DI PEREMPATAN NAIK SEPEDA LISTRIK LANGSUNG NYELONONGGG PADAHAL ADA MOBILLLLLL UNTUNGGG AKK MASI BISA NGEREMMM BAJINGANNNNNNNN,1.78E+18,,awninaaaaa,in,,0,0,0,https://x.com/undefined/status/1776239108232487008,1.12E+18,
1.78E+18,Fri Apr 05 07:59:51 +0000 2024,2,Satu lagi sih yang gw larang juga sepeda listrik yang nyaris ga ada suaranya itu. I know they are kepo tapi lagi2 gw jelasin kenapa gw sama paksu ga akan kasih mereka main sepeda listrik karena berbahaya apa aja bahayanya kasih lihat kasus2 kecelakaan gara2 sepeda listrik.,1.78E+18,,obatbatukwoodz,in,,2,1,0,https://x.com/undefined/status/1776157789586399654,8.84E+17,
1.77E+18,Sat Mar 30 00:06:28 +0000 2024,9,Sebuah truk molen Nopol AG 8840 mengalami kecelakaan di Jalan Raya Gadang Kota Malang Jumat siang (29/3). Truk ini menghantam tiang listrik warung pecel sekaligus sepeda motor yang berada di seberang Gadang Gang 7. https://t.co/mpdKhWhAi7,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1773863791694086144/pu/img/7-U10mUbMhuD33xr.jpg,,in,,0,1,3,https://x.com/undefined/status/1773864334084767835,528590547,
1.77E+18,Fri Mar 22 17:46:52 +0000 2024,0,Sore ini pas pulang kerja ngeliat 2 kecelakaan yg disebabkan pengendara sepeda listrik yang masih bocil SD orang tuanya punya otak gak ya kok anak-anak dibeliin sepeda listrik dan dibolehin ke jalan raya kalo kecelakaan sendiri sih bodo amat tapi kalo sampe mencelakakan orang?,1.77E+18,,,in,,0,1,0,https://x.com/undefined/status/1771232089188241824,156140267,
1.77E+18,Fri Mar 22 14:45:40 +0000 2024,1,Kalau sejak dahulu odong2 ditertibkan tak akan terjadi kecelakaan. @kemenhub151 standarisasi odong2 jangan urus yg nggak perlu ada lagi nih sepeda listrik harus ditertibkan.. Atau nunggu ada anak-anak SD mati karena sepeda listrik?? @DivHumas_Polri https://t.co/I25tXPXW64,1.77E+18,https://pbs.twimg.com/ext_tw_video_thumb/1771186427294035968/pu/img/vLGSGjStfrb96XD6.jpg,,in,,0,0,0,https://x.com/undefined/status/1771186489365250168,116911237,
1.77E+18,Tue Mar 19 04:54:17 +0000 2024,0,STOP !!! ️ MENGGUNAKAN SEPEDA LISTRIK DIJALAN RAYA SEPEDA LISTRIK HANYA DAPAT DIGUNAKAN DILAJUR KHUSUS DAN KAWASAN KHUSUS ️ STOP PELANGGARAN STOP KECELAKAAN KESELAMATAN UNTUK KEMANUSIAAN https://t.co/QPS6CA9Blh https://t.co/wYknspFkQh,1.77E+18,https://pbs.twimg.com/media/GJAgYLnbUAA44IK.jpg,,in,,0,0,0,https://x.com/undefined/status/1769950498357182791,1.43E+18,
1.77E+18,Mon Mar 18 13:52:32 +0000 2024,0,@tanyarlfes Sumpah gua pernah hampir kecelakaan karena ibu-ibu bawa sepeda listrik di jalan raya belok sembarangan malem-malem benci bgt gua anjir dia belok asal aja padahal motor mobil lagi pada kenceng,1.77E+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1769723564775629291,1.13E+18,
1.77E+18,Sat Mar 16 14:08:11 +0000 2024,424,Cw // kecelakaan Kesal banget woi sama 3 bocah ini jadi ada 3 anak boncengan sepeda listrik terus asal belok aja gt terus ke tabrak tapi kaya yg dislahin mba nya nyebelin bgt gk sih sama bocil yg naik sepeda listrik dijalan malah bonceng tiga https://t.co/5MZDY5H3Nm,1.77E+18,https://pbs.twimg.com/media/GIzCmcZakAARQyD.jpg,,in,,12,59,18,https://x.com/undefined/status/1769002728322474371,1371650588,
1.77E+18,Tue Mar 12 10:50:26 +0000 2024,0,Gua rasa angka kecelakaan sepeda listrik ini akan sangat meningkat di bulan ramadhan ini.,1.77E+18,,,in,,0,1,0,https://x.com/undefined/status/1767503411115966881,1722340274,
1.76E+18,Thu Feb 22 02:15:15 +0000 2024,1,Jangan Biarkan anaka anda mengendarai sepeda listrik di jalan raya banyak kecelakaan terjadi akibat kelalaian anak dibawah umur berkendara sepeda listrik dijalan raya. #infoanambas #Seputaranambas #kepulauananambas https://t.co/MuM9VeLZbG,1.76E+18,https://pbs.twimg.com/media/GG6Cyc2bQAAO52w.jpg,,in,,0,0,0,https://x.com/undefined/status/1760488391127482458,1.18E+18,
1.76E+18,Wed Feb 21 14:52:54 +0000 2024,0,ni para orang tua kenapa pada ngasih sepeda listrik ke anaknya yang dibawah umur. kek 3 kali hampir kecelakaan motor gara² bocah² sd bawa sepeda listrik seenaknya mana bawanya di jalan besar??? ditegor juga malah sewot aneh,1.76E+18,,,in,,0,0,0,https://x.com/undefined/status/1760316671506735537,1.27E+18,
1.76E+18,Wed Feb 21 13:46:37 +0000 2024,0,@graciyya Ia di tempat ku sering bgt anak2 kecelakaan sepeda listrik mana naik di jalan raya lagi menurutku orang tua yg ngijinin make sepeda listrik bener2 gk kawatir anaknya padahal udah banyak kejadian tabrakan di sayangin sih bisa di biarin naik sepeda listrik ,1.76E+18,,graciyya,in,,0,0,0,https://x.com/undefined/status/1760299993733431433,1.38E+18,
1.76E+18,Mon Feb 19 10:13:07 +0000 2024,0,Kecelakaan Anak Naik Sepeda Listrik Kembali Terulang di Semarang https://t.co/6vRtW3C6mq,1.76E+18,,,in,,0,0,0,https://x.com/undefined/status/1759521487160291571,2661838418,
1.76E+18,Sun Feb 18 23:32:13 +0000 2024,2,Pentingnya peran orang tua terhadap anak kecil yang mengendarai sepeda listrik agar tidak terjadi kecelakaan lagi. https://t.co/Ecxhx4AA3d,1.76E+18,,,in,,0,0,1,https://x.com/undefined/status/1759360199809487209,23343960,
1.76E+18,Sun Feb 18 09:12:07 +0000 2024,1,@dyahNeZza @aylin_basyasya Entah siapa yg salah ku tak tahu. Waspada maraknya kecelakaan yang disebabkan penggunaan sepeda listrik di jalan raya.,1.76E+18,,dyahNeZza,in,,0,1,0,https://x.com/undefined/status/1759143748754399299,1.64E+18,
1.76E+18,Sun Feb 18 08:42:52 +0000 2024,88,Entah siapa yg salah ku tak tahu. Waspada maraknya kecelakaan yang disebabkan penggunaan sepeda listrik di jalan raya. https://t.co/kE3aQzIL1J,1.76E+18,https://pbs.twimg.com/ext_tw_video_thumb/1759136350111186944/pu/img/h1zUbqhpYZyIt-mL.jpg,,in,,1,39,35,https://x.com/undefined/status/1759136388245803149,3797534720,
1.76E+18,Fri Feb 16 23:12:18 +0000 2024,0,@sucirmdiani Ev yang murah cuma selis alias sepeda listrik yg udah menelan banyak korban kecelakaan (di rumahku &amp; di rumah nenekku) karena dia gak berisik samsek jadi gak terdeteksi keberadaannya.,1.76E+18,,sucirmdiani,in,,0,1,0,https://x.com/undefined/status/1758630410773508113,1.69E+18,
1.76E+18,Wed Feb 14 05:12:11 +0000 2024,1,STOP PENGGUNAAN SEPEDA LISTRIK UNTUK ANAK! Belakangan video kecelakaan sepeda listrik ini ramai di media sosial. Sepeda listrik bukan mainan! Sepeda listrik yang dikemudikan anak di bawah umur membahayakan anak dan pengendara lain! #JasaRaharja #BUMNUntukIndonesia https://t.co/zFNvbRdNm0,1.76E+18,https://pbs.twimg.com/ext_tw_video_thumb/1757633797766701056/pu/img/YnUe8h4aH4SGp5pc.jpg,,in,,0,0,0,https://x.com/undefined/status/1757633815600943382,2306781510,
1.75E+18,Fri Feb 02 07:10:14 +0000 2024,0,Teguran Simpatik kepada pengendara sepeda listrik untuk tidak berkendara di jalan Raya Nasional guna mencegah terjadinya kecelakaan lalulintas #ditlantaspoldajatim @Spripim_Polri @DivHumas_Polri @NTMCLantasPolri @RTMCJatim @PolresProbolin1 https://t.co/2T7c7mpspA,1.75E+18,https://pbs.twimg.com/media/GFUGk-5awAATO2r.jpg,,in,,0,0,0,https://x.com/undefined/status/1753314870651711703,149361252,
1.75E+18,Thu Jan 11 16:58:48 +0000 2024,0,@convomf Aku posisinya punya adek kelas 4 sd trus merengek buat dibeliin sepeda listrik gitu. Disitu aku selalu jadi pihak yg kontra karna klo kecelakaan posisi kek gtu siapa yg mau disalahin,1.75E+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1745490455759085884,7.12E+17,
1.75E+18,Thu Jan 11 16:10:00 +0000 2024,0,@convomf Kejadian gini bukan sekali dua kali udah sering banget kecelakaan anak di bawah umur gara-gara naik sepeda listrik atau motor. Tapi anehnya masih banyak yang nganggep sepele batas usia mengendarai kendaraan:( Padahal anak di bawah umur bener-bener belum stabil secara emosional:(,1.75E+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1745478173343789149,1.26E+18,
1.75E+18,Thu Jan 11 15:43:11 +0000 2024,0,@Pai_C1 Harus nya sebelum nyebarang atau belok berhenti dulu liat2 jangan asal belok ajah karena ituh jalan raya menurut ku yg salah yg bawa sepeda listrik dan ituh juga kecelakaan ,1.75E+18,,Pai_C1,in,,0,0,0,https://x.com/undefined/status/1745471425568485720,1.73E+18,
1.75E+18,Thu Jan 11 15:18:57 +0000 2024,0,@convomf Jangan dilegalin plis! Malah menurut gua sepeda listrik jg butuh semacam SIM untuk pencegahan kecelakaan kayak gini. Walaupun memang takdir buruk ga ada yang tau tp kan bagus nya mencegah hal2 yg tidak diinginkan terjadi selama bisa..,1.75E+18,,olreliable_08,in,,0,0,0,https://x.com/undefined/status/1745465326979133530,1.31E+18,
1.75E+18,Thu Jan 11 14:54:22 +0000 2024,0,@dayatpiliang @Pai_C1 Di bandung beberapa bulan lalu ada kecelakaan sepeda listrik dan truk sampah. Anak perempuan 12 tahun pakai sepeda listrik di jalan raya (dago) yang selalu ramai kendaraan. Innalillahi meninggal di tempat :(,1.75E+18,,Tom_Gems,in,,0,0,0,https://x.com/undefined/status/1745459139487400242,9.38E+17,
1.75E+18,Thu Jan 11 14:50:03 +0000 2024,0,(cont) Mohon maaf nih ya mau sepelan apa pun org naik motor kalo yg naik sepeda listrik ngga bener (apalagi disini bocil yg ga tau aturan berkendara) kecelakaan bisa tetep terjadi. Mau sepeda biasa ato listrik aku ngga membenarkan ortu yg ngasih mereka ke jalan raya bahaya.,1.75E+18,,Rabbitttyyyy,in,,0,0,0,https://x.com/undefined/status/1745458053112352848,1.60E+18,
1.75E+18,Thu Jan 11 14:40:57 +0000 2024,0,@Pai_C1 Di kampung dekat tempat tinggal saya banyak orang tua bangga kalau anaknya naik sepeda listrik mereka bermain sepeda listrik saling mendahului di jalan raya saya yang melihat sangat merasa was-was dan takut bila yang mereka lakukan bisa memicu kecelakaan,1.75E+18,,Pai_C1,in,,0,0,0,https://x.com/undefined/status/1745455761826963877,1.73E+18,
1.75E+18,Thu Jan 11 14:20:37 +0000 2024,1,@RayNanda182 @yuliadore @convomf Kalo punya otak ga bakalan nyuruh bocil bawa sepeda listrik ini dijalanan... Sampe sini paham?? Udah mah ga punya SIM eh pas kecelakaan yg disalahin orang yg ngikutin aturan. Tai kerbau banget.,1.75E+18,,RayNanda182,in,,0,0,0,https://x.com/undefined/status/1745450644604158084,1.17E+18,
1.75E+18,Thu Jan 11 14:02:28 +0000 2024,0,Bocil pake sepeda listrik bener2 meresahkan bgt jd keinget bu kosku pernah kecelakaan gara bocil make sepeda listrik,1.75E+18,,,in,,0,0,0,https://x.com/undefined/status/1745446076126281844,1.13E+18,
1.75E+18,Thu Jan 11 13:30:10 +0000 2024,1,Masalah nya si bocil kematian ini pake sepeda listrik tapi gatau aturan ntar kalo ada kecelakaan atau apa yang disalahin yang nabrak. Kak info akunnya btw ngapain di sensor si paling bayar pajak banyak,1.75E+18,,,in,,0,0,0,https://x.com/undefined/status/1745437951348371703,1.20E+18,
1.75E+18,Thu Jan 11 12:48:20 +0000 2024,0,Habis lihat2 harga sepeda istrik di tl lewat soal kecelakaan sepeda listrik,1.75E+18,,,in,,0,1,0,https://x.com/undefined/status/1745427419853738161,499370343,
1.75E+18,Thu Jan 11 11:52:25 +0000 2024,0,bener dah kurang-kurangin buat para ortu ngelepas anaknya ke jalan begini. bukan apa-apa masalahnya udah banyak bgt kecelakaan di daerah rumah gue gara2 nie sepeda listrik. tiba2 nyebrang belok udah kek jalanan punya dia aje,1.75E+18,,,in,,0,2,0,https://x.com/undefined/status/1745413349356274103,1.42E+18,
1.75E+18,Thu Jan 11 11:50:21 +0000 2024,0,banyaknya bukti beredar kecelakaan pasti sama motor/sepeda listrik berarti ya yg ga bener itu,1.75E+18,,,in,,0,0,0,https://x.com/undefined/status/1745412831292604730,1.22E+18,
1.75E+18,Thu Jan 11 11:37:48 +0000 2024,0,@convomf orang tua nya pada tolol amat bocah kecil bgtu di kasih sepeda listrik ntar klo anak nya kecelakaan terus meninggal yg di salahin orng lain ,1.75E+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1745409671073321149,1.29E+18,
1.75E+18,Thu Jan 11 11:10:46 +0000 2024,0,NAHKAN! nenekku juga salah satu korban kecelakaan dari kasus yang serupa! Jadi intinya nenekku naik motor dan disenggol sama anak kecil (SD kelas 6) yang naik sepeda listrik. Akhirnya nenekku hilang keseimbangan dan jatuh di jalan Berakhir operasi patah tulang dan luka :(,1.75E+18,,,in,,0,2,0,https://x.com/undefined/status/1745402867241103817,2706143143,
1.75E+18,Thu Jan 11 11:07:32 +0000 2024,0,@Pai_C1 Bagian sepeda listrik yang paling bahaya itu hampir g da suaranya.. Orang2 sudah biasa dg suara motor mobil Jd jika ada suara otomatis mrk jadi waspada paling umum lihat spion.. tp sepeda listrik susah terdeteksi.. jd rawan banget kecelakaan dg benda ini,1.75E+18,,Pai_C1,in,,0,0,0,https://x.com/undefined/status/1745402055630659692,1.72E+18,
1.75E+18,Thu Jan 11 11:00:47 +0000 2024,0,@convomf Anak² sendiri mau di beliin sepeda listrik juga duit² sendiri.... Ngapain pada sewot..... Emang kalau kecelakaan lu yang rugi? gak kan he he he,1.75E+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1745400354727202855,1.08E+18,
1.75E+18,Thu Jan 11 10:52:25 +0000 2024,0,Banyak lihat video bocil2 naik sepeda listrik menyebabkan kecelakaan. Ya Allah masalah ibu2 bawa motor matic sen kiri belok kanan aja belum selesai ketambahan bocil kematian.,1.75E+18,,,in,,0,0,0,https://x.com/undefined/status/1745398249064706269,1.37E+18,
1.75E+18,Thu Jan 11 08:56:35 +0000 2024,0,tlonk itu yang ketemu bocil bocil make sepeda listrik tempeleng aja SEBEL BGT BIKIN ORANG KECELAKAAN MULU,1.75E+18,,,in,,0,0,0,https://x.com/undefined/status/1745369101508464977,1.60E+18,
1.75E+18,Thu Jan 11 08:40:25 +0000 2024,0,@convomf padahal mah ya ngapain sih anak-anak dikasih sepeda listrik? udah bener dikasih sepeda biasa. namanya aja sepeda listrik padahal mah ga jauh beda sama motor yang kalo kecelakaan sakitnya sama aja. apalagi sepeda listrik gaada suaranya kalo di gang kecil kebut-kebutan rawan bgt,1.75E+18,,convomf,in,,0,0,0,https://x.com/undefined/status/1745365031045435643,1.51E+18,
1.75E+18,Thu Jan 11 08:28:45 +0000 2024,0,@Pai_C1 Jadikan pembelajaran saja untuk semuanya tidak boleh mengizinkan anak kecil untuk menggunakan sepeda listrik di jalan raya. Semoga semua orang yang terlibat dalam kecelakaan ini kondisinya segera sembuh dan sehat tanpa kurang apapun. Aamiin ya Allah.,1.75E+18,,Pai_C1,in,,0,0,0,https://x.com/undefined/status/1745362094202237007,1.27E+18,
1.75E+18,Thu Jan 11 08:23:31 +0000 2024,33,@convomf Sorry to say kalo jadi mbaknya sumpah bangun-bangun bocahnya langsung ku hajar. Sering bgt bantuin orang kecelakaan karna bocah naik sepeda listrik gini. Kebanyakan mau langsung kabur jadi sepedanya sering aku tahan sampe mereka panggil ortu dan minta maaf sama yang dicelakain.,1.75E+18,,convomf,in,,0,2,0,https://x.com/undefined/status/1745360778033864768,1.08E+18,
1.75E+18,Thu Jan 11 07:58:57 +0000 2024,0,@REP0RT_ID gua masi bingung sm orang tua yg ngasi anaknya sepeda listrik kyk gua sehati2 mungkin aja masi bisa kecelakaan sementara bocil2 yg belum ngerti dan tangkas klo terjadi sesuatu bawa sepeda listriknya udh se valentino rosi itu anjir,1.75E+18,,,in,,0,1,0,https://x.com/undefined/status/1745354594128146594,1.07E+18,
1.75E+18,Thu Jan 11 07:54:30 +0000 2024,1,@Pai_C1 makanya aku kesel tau Ama anak kecil main sepeda listrik karena kalo misalnya ada kecelakaan yang ada diselamatin anak kecilnya sedangkan yang naik motor disalahkan kan anjeng kalo yang naik motor disalahkan,1.75E+18,,Pai_C1,in,,0,0,0,https://x.com/undefined/status/1745353477390553469,1.57E+18,
